n,Iterative,Recursive,Dynamic Programming
16478,1.41902,-,2.12145
16479,1.46954,-,2.12188
16480,1.36895,-,2.32768
16481,1.36915,-,2.17137
16482,1.36901,-,2.37205
16483,1.36947,-,2.12120
16484,1.41912,-,2.32221
16485,1.36912,-,2.22145
16486,1.41933,-,2.32196
16487,1.36894,-,2.07106
16488,1.36874,-,2.37204
16489,1.36910,-,2.27171
16490,1.36870,-,2.32203
16491,1.36925,-,2.17139
16492,1.36903,-,2.37184
16493,1.36921,-,2.12108
16494,1.31915,-,2.32486
16495,1.41901,-,2.27182
16496,1.41921,-,2.32161
16497,1.41924,-,2.12122
16498,1.36891,-,2.42187
16499,1.41867,-,2.22142
16500,1.36893,-,2.37197
16501,1.36914,-,2.17130
16502,1.36905,-,2.32194
16503,1.41918,-,2.22148
16504,1.31884,-,2.37199
16505,1.36874,-,2.42200
16506,1.36940,-,2.22146
16507,1.36900,-,2.32168
16508,1.41905,-,2.22103
16509,1.36917,-,2.32154
16510,1.41902,-,2.02158
16511,1.36882,-,2.27251
16512,1.41940,-,2.22125
16513,1.41939,-,2.22153
16514,1.36906,-,2.17172
16515,1.36912,-,2.37182
16516,1.36902,-,2.12119
16517,1.41910,-,2.42221
16518,1.41938,-,2.32227
16519,1.41925,-,2.37189
16520,1.41940,-,2.02102
16521,1.36887,-,2.37171
16522,1.41903,-,2.17137
16523,1.36892,-,2.42244
16524,1.36908,-,2.17145
16525,1.36891,-,2.37192
16526,1.41940,-,2.22175
16527,1.36925,-,2.37210
16528,1.36881,-,2.17155
16529,1.36879,-,2.32127
16530,1.41940,-,2.37115
16531,1.36990,-,2.42179
16532,1.41898,-,2.17109
16533,1.36900,-,2.42204
16534,1.36907,-,2.32175
16535,1.36899,-,2.32156
16536,1.41936,-,2.12174
16537,1.41923,-,2.32185
16538,1.41932,-,2.27111
16539,1.36869,-,2.37202
16540,1.41929,-,2.07069
16541,1.41877,-,2.37213
16542,1.36915,-,2.32149
16543,1.36898,-,2.42202
16544,1.41906,-,2.12170
16545,1.41888,-,2.37138
16546,1.41948,-,2.37191
16547,1.41924,-,2.37204
16548,1.41920,-,2.17162
16549,1.36902,-,2.32179
16550,1.41876,-,2.22148
16551,1.41896,-,2.12084
16552,1.41926,-,2.17125
16553,1.36870,-,2.42205
16554,1.41929,-,2.22150
16555,1.41894,-,2.32166
16556,1.41947,-,2.12100
16557,1.36923,-,2.22170
16558,1.41881,-,2.27184
16559,1.41904,-,2.42208
16560,1.36930,-,2.22163
16561,1.36865,-,2.47237
16562,1.41962,-,2.17183
16563,1.36859,-,2.37183
16564,1.41945,-,2.32114
16565,1.36904,-,2.37169
16566,1.36893,-,2.12103
16567,1.36879,-,2.17154
16568,1.41896,-,2.22185
16569,1.41918,-,2.37231
16570,1.41947,-,2.22167
16571,1.36911,-,2.37216
16572,1.41928,-,2.17133
16573,1.36896,-,2.17122
16574,1.41912,-,2.22144
16575,1.36886,-,2.37189
16576,1.41897,-,2.42216
16577,1.36904,-,2.47205
16578,1.41914,-,2.22150
16579,1.41969,-,2.17500
16580,1.36899,-,2.43619
16581,1.41999,-,2.17170
16582,1.36930,-,2.22174
16583,1.36903,-,2.42202
16584,1.41891,-,2.32195
16585,1.36891,-,2.17124
16586,1.41908,-,2.42217
16587,1.41894,-,2.47201
16588,1.41960,-,2.17119
16589,1.41937,-,2.37180
16590,1.41933,-,2.12139
16591,1.36903,-,2.42254
16592,1.41948,-,2.12123
16593,1.36948,-,2.17123
16594,1.36888,-,2.47217
16595,1.41939,-,2.07101
16596,1.36881,-,2.17118
16597,1.41915,-,2.17114
16598,1.41945,-,2.47216
16599,1.41907,-,2.32243
16600,1.41898,-,2.47206
16601,1.41926,-,2.32172
16602,1.41892,-,2.53467
16603,1.41948,-,2.12136
16604,1.41903,-,2.42186
16605,1.41897,-,2.32184
16606,1.41929,-,2.37204
16607,1.41887,-,2.07132
16608,1.41930,-,2.42227
16609,1.41943,-,2.27174
16610,1.41898,-,2.47211
16611,1.41894,-,2.17144
16612,1.41889,-,2.47238
16613,1.41935,-,2.17130
16614,1.41955,-,2.17122
16615,1.41891,-,2.42195
16616,1.41883,-,2.12105
16617,1.36897,-,2.47200
16618,1.36871,-,2.27190
16619,1.41910,-,2.47209
16620,1.36913,-,2.47259
16621,1.41927,-,2.17122
16622,1.36939,-,2.17166
16623,1.36873,-,2.52255
16624,1.41917,-,2.42208
16625,1.46957,-,2.12114
16626,1.36833,-,2.42224
16627,1.41883,-,2.27134
16628,1.37002,-,2.47256
16629,1.41905,-,2.07133
16630,1.41897,-,2.12137
16631,1.46888,-,2.27215
16632,1.41904,-,2.42213
16633,1.41915,-,2.32187
16634,1.36890,-,2.47201
16635,1.41894,-,2.12136
16636,1.36900,-,2.42208
16637,1.36893,-,2.22149
16638,1.41905,-,2.42174
16639,1.41973,-,2.47225
16640,1.41887,-,2.22179
16641,1.41850,-,2.42242
16642,1.46949,-,2.17158
16643,1.36887,-,2.52233
16644,1.41921,-,2.27167
16645,1.41918,-,2.17129
16646,1.41911,-,2.47284
16647,1.41946,-,2.22170
16648,1.36862,-,2.22144
16649,1.41910,-,2.47231
16650,1.41913,-,2.47210
16651,1.37615,-,2.22171
16652,1.41895,-,2.52212
16653,1.41910,-,2.47226
16654,1.41926,-,2.42210
16655,1.41960,-,2.17095
16656,1.36895,-,2.57244
16657,1.36896,-,2.27178
16658,1.41948,-,2.42211
16659,1.41924,-,2.17109
16660,1.41933,-,2.47229
16661,1.36944,-,2.22140
16662,1.41909,-,2.17141
16663,1.41921,-,2.42214
16664,1.46950,-,2.37224
16665,1.41905,-,2.42252
16666,1.46934,-,2.12128
16667,1.41910,-,2.47265
16668,1.41906,-,2.27215
16669,1.41909,-,2.47187
16670,1.46950,-,2.07096
16671,1.41911,-,2.37167
16672,1.41924,-,2.17131
16673,1.41916,-,2.22153
16674,1.36872,-,2.47203
16675,1.41904,-,2.27175
16676,1.41907,-,2.38394
16677,1.41942,-,2.27144
16678,1.41913,-,2.17153
16679,1.41915,-,2.22160
16680,1.46954,-,2.17133
16681,1.36917,-,2.27163
16682,1.41911,-,2.57244
16683,1.41886,-,2.22113
16684,1.46935,-,2.22167
16685,1.46926,-,2.42174
16686,1.46946,-,2.42222
16687,1.41899,-,2.47175
16688,1.46916,-,2.52278
16689,1.41922,-,2.37220
16690,1.46932,-,2.47258
16691,1.46926,-,2.22145
16692,1.41915,-,2.22119
16693,1.41905,-,2.47233
16694,1.41901,-,2.22151
16695,1.41960,-,2.42227
16696,1.41891,-,2.52205
16697,1.41902,-,2.32178
16698,1.41898,-,2.52244
16699,1.41901,-,2.37135
16700,1.41927,-,2.22199
16701,1.41909,-,2.57253
16702,1.36892,-,2.47211
16703,1.41834,-,2.22146
16704,1.41996,-,2.47204
16705,1.41906,-,2.32167
16706,1.41889,-,2.47190
16707,1.41893,-,2.27163
16708,1.41944,-,2.22164
16709,1.41879,-,2.22145
16710,1.41874,-,2.47222
16711,1.41928,-,2.12145
16712,1.46980,-,2.47208
16713,1.41904,-,2.37178
16714,1.41906,-,2.43703
16715,1.41882,-,2.27179
16716,1.36890,-,2.42213
16717,1.41901,-,2.47280
16718,1.41870,-,2.27163
16719,1.48839,-,2.12154
16720,1.41908,-,2.42209
16721,1.41887,-,2.53341
16722,1.41911,-,2.22184
16723,1.41912,-,2.57268
16724,1.41954,-,2.27171
16725,1.36881,-,2.17188
16726,1.41878,-,2.52241
16727,1.41914,-,2.13901
16728,1.46972,-,2.22135
16729,1.41877,-,2.52228
16730,1.41904,-,2.17128
16731,1.41947,-,2.49248
16732,1.41864,-,2.27166
16733,1.41875,-,2.47232
16734,1.36874,-,2.22126
16735,1.46957,-,2.47221
16736,1.47092,-,2.22130
16737,1.41920,-,2.57234
16738,1.41955,-,2.32176
16739,1.36892,-,2.57272
16740,1.41903,-,2.32194
16741,1.46924,-,2.22162
16742,1.36872,-,2.57237
16743,1.36948,-,2.22172
16744,1.41933,-,2.54318
16745,1.41919,-,2.22211
16746,1.41902,-,2.52242
16747,1.46927,-,2.27159
16748,1.41891,-,2.17135
16749,1.41909,-,2.52247
16750,1.41929,-,2.47198
16751,1.41909,-,2.47232
16752,1.41889,-,2.55174
16753,1.41911,-,2.22128
16754,1.41912,-,2.22145
16755,1.46898,-,2.17177
16756,1.41909,-,2.52240
16757,1.47059,-,2.32128
16758,1.36878,-,2.47221
16759,1.41905,-,2.42175
16760,1.46975,-,2.22169
16761,1.41907,-,2.52224
16762,1.41893,-,2.27134
16763,1.41923,-,2.47219
16764,1.41937,-,2.27129
16765,1.41906,-,2.22156
16766,1.41895,-,2.27174
16767,1.41909,-,2.57331
16768,1.46967,-,2.17138
16769,1.41923,-,2.47248
16770,1.46977,-,2.17095
16771,1.46932,-,2.47240
16772,1.46957,-,2.17180
16773,1.41902,-,2.32187
16774,1.46917,-,2.52235
16775,1.41921,-,2.32192
16776,1.41865,-,2.27166
16777,1.46945,-,2.17178
16778,1.41917,-,2.57260
16779,1.41937,-,2.27151
16780,1.46904,-,2.27207
16781,1.36874,-,2.52233
16782,1.41938,-,2.57263
16783,1.41904,-,2.37202
16784,1.46936,-,2.22155
16785,1.41930,-,2.44711
16786,1.46917,-,2.17183
16787,1.41893,-,2.52227
16788,1.41907,-,2.47221
16789,1.47027,-,2.22166
16790,1.41918,-,2.52260
16791,1.46889,-,2.22165
16792,1.47295,-,2.22186
16793,1.41916,-,2.32201
16794,1.41973,-,2.37204
16795,1.41907,-,2.57227
16796,1.46963,-,2.17130
16797,1.41885,-,2.52227
16798,1.41895,-,2.32169
16799,1.41923,-,2.37174
16800,1.46848,-,2.22079
16801,1.41911,-,2.57235
16802,1.46935,-,2.47263
16803,1.46917,-,2.57205
16804,1.41940,-,2.52245
16805,1.41908,-,2.32192
16806,1.41940,-,2.32173
16807,1.41939,-,2.27176
16808,1.41941,-,2.27169
16809,1.46910,-,2.52231
16810,1.46944,-,2.37208
16811,1.46914,-,2.47177
16812,1.46967,-,2.32196
16813,1.41916,-,2.52253
16814,1.46935,-,2.42252
16815,1.41938,-,2.42217
16816,1.46944,-,2.17134
16817,1.41874,-,2.47236
16818,1.46927,-,2.22156
16819,1.46949,-,2.22158
16820,1.46951,-,2.52207
16821,1.46918,-,2.27158
16822,1.41909,-,2.52221
16823,1.51988,-,2.32188
16824,1.46915,-,2.22776
16825,1.46944,-,2.22180
16826,1.46919,-,2.47210
16827,1.46933,-,2.47253
16828,1.41875,-,2.52235
16829,1.46861,-,2.17125
16830,1.41898,-,2.52243
16831,1.46949,-,2.27201
16832,1.41911,-,2.22157
16833,1.46923,-,2.22192
16834,1.41921,-,2.53656
16835,1.41936,-,2.42221
16836,1.41904,-,2.62279
16837,1.41900,-,2.57247
16838,1.41890,-,2.37178
16839,1.41909,-,2.42192
16840,1.46934,-,2.42240
16841,1.41866,-,2.27162
16842,1.46974,-,2.22155
16843,1.41888,-,2.52229
16844,1.46924,-,2.17153
16845,1.41894,-,2.52255
16846,1.46945,-,2.37227
16847,1.41912,-,2.22112
16848,1.46958,-,2.27161
16849,1.41903,-,2.47211
16850,1.46954,-,2.37213
16851,1.43881,-,2.22156
16852,1.41898,-,2.52236
16853,1.46946,-,2.27172
16854,1.41897,-,2.52224
16855,1.46960,-,2.27233
16856,1.41923,-,2.22141
16857,1.46924,-,2.22137
16858,1.46927,-,2.47218
16859,1.46905,-,2.42241
16860,1.46933,-,2.22154
16861,1.46947,-,2.27176
16862,1.46914,-,2.52237
16863,1.41909,-,2.32170
16864,1.41912,-,2.22093
16865,1.51944,-,2.27183
16866,1.41892,-,2.52225
16867,1.46937,-,2.27212
16868,1.41895,-,2.42205
16869,1.46933,-,2.17158
16870,1.41899,-,2.47202
16871,1.46950,-,2.32199
16872,1.41907,-,2.52249
16873,1.46965,-,2.17179
16874,1.41904,-,2.57269
16875,1.41910,-,2.27162
16876,1.46919,-,2.17138
16877,1.41892,-,2.52222
16878,1.46926,-,2.17152
16879,1.46914,-,2.47254
16880,1.46924,-,2.27158
16881,1.46916,-,2.37202
16882,1.46898,-,2.12141
16883,1.46922,-,2.47179
16884,1.46929,-,2.47241
16885,1.46900,-,2.17143
16886,1.46977,-,2.17156
16887,1.41918,-,2.47223
16888,1.41902,-,2.32185
16889,1.46923,-,2.17133
16890,1.41918,-,2.22150
16891,1.46935,-,2.22141
16892,1.41909,-,2.47246
16893,1.46928,-,2.32207
16894,1.46958,-,2.22140
16895,1.46931,-,2.17168
16896,1.41883,-,2.47197
16897,1.46941,-,2.27177
16898,1.41893,-,2.52206
16899,1.46864,-,2.42213
16900,1.41885,-,2.32170
16901,1.46944,-,2.27168
16902,1.41898,-,2.47194
16903,1.46972,-,2.32201
16904,1.46914,-,2.47227
16905,1.46941,-,2.27223
16906,1.41898,-,2.52251
16907,1.46920,-,2.37196
16908,1.41916,-,2.57216
16909,1.41936,-,2.27123
16910,1.46916,-,2.52233
16911,1.46917,-,2.37220
16912,1.41856,-,2.32199
16913,1.46935,-,2.22110
16914,1.41900,-,2.52249
16915,1.46916,-,2.42183
16916,1.41910,-,2.32174
16917,1.46889,-,2.27161
16918,1.46906,-,2.52276
16919,1.46935,-,2.37195
16920,1.41872,-,2.32153
16921,1.46931,-,2.22183
16922,1.41911,-,2.32166
16923,1.41885,-,2.32206
16924,1.46935,-,2.22160
16925,1.46910,-,2.57288
16926,1.46906,-,2.37160
16927,1.46929,-,2.52196
16928,1.46936,-,2.17152
16929,1.41897,-,2.22167
16930,1.46914,-,2.22191
16931,1.46906,-,2.57266
16932,1.46944,-,2.47218
16933,1.41872,-,2.32203
16934,1.46923,-,2.27171
16935,1.46997,-,2.22163
16936,1.46918,-,2.47196
16937,1.46923,-,2.27178
16938,1.41928,-,2.57186
16939,1.46943,-,2.42236
16940,1.46915,-,2.52233
16941,1.46939,-,2.32194
16942,1.41903,-,2.57239
16943,1.46956,-,2.37194
16944,1.46937,-,2.27201
16945,1.46876,-,2.27150
16946,1.46920,-,2.57272
16947,1.46951,-,2.47222
16948,1.41918,-,2.47236
16949,1.46962,-,2.17167
16950,1.46873,-,2.47227
16951,1.47003,-,2.52248
16952,1.46902,-,2.47238
16953,1.51947,-,2.32190
16954,1.41899,-,2.52224
16955,1.46925,-,2.42204
16956,1.41914,-,2.32194
16957,1.46953,-,2.22170
16958,1.41935,-,2.57240
16959,1.46976,-,2.37220
16960,1.46939,-,2.57232
16961,1.46896,-,2.27161
16962,1.41907,-,2.52245
16963,1.46929,-,2.22169
16964,1.46917,-,2.52226
16965,1.46977,-,2.22192
16966,1.51938,-,2.52234
16967,1.46935,-,2.42288
16968,1.46935,-,2.27173
16969,1.51982,-,2.27177
16970,1.46938,-,2.52242
16971,1.51937,-,2.37204
16972,1.46903,-,2.57256
16973,1.46943,-,2.17146
16974,1.46900,-,2.27181
16975,1.51955,-,2.12143
16976,1.41875,-,2.52227
16977,1.51939,-,2.42209
16978,1.41902,-,2.57232
16979,1.46897,-,2.52269
16980,1.46932,-,2.22154
16981,1.46921,-,2.57237
16982,1.46937,-,2.32158
16983,1.46908,-,2.47197
16984,1.51970,-,2.27204
16985,1.46904,-,2.52266
16986,1.46948,-,2.27189
16987,1.41895,-,2.47231
16988,1.46902,-,2.27188
16989,1.46926,-,2.37157
16990,1.46882,-,2.32160
16991,1.46949,-,2.17134
16992,1.41940,-,2.52237
16993,1.46943,-,2.27166
16994,1.46906,-,2.32159
16995,1.46946,-,2.22189
16996,1.41867,-,2.47220
16997,1.46942,-,2.32191
16998,1.46898,-,2.57240
16999,1.46933,-,2.12111
17000,1.46899,-,2.57253
17001,1.51970,-,2.42248
17002,1.51916,-,2.52222
17003,1.51945,-,2.27220
17004,1.41899,-,2.62314
17005,1.46924,-,2.42253
17006,1.46900,-,2.32199
17007,1.46954,-,2.52272
17008,1.51972,-,2.52223
17009,1.46932,-,2.42213
17010,1.46902,-,2.52201
17011,1.46924,-,2.57290
17012,1.51952,-,2.42255
17013,1.46924,-,2.57255
17014,1.51956,-,2.27194
17015,1.46946,-,2.42197
17016,1.51959,-,2.52266
17017,1.46923,-,2.57228
17018,1.46917,-,2.27142
17019,1.46892,-,2.32224
17020,1.46899,-,2.57243
17021,1.51948,-,2.47241
17022,1.41902,-,2.37160
17023,1.51985,-,2.17144
17024,1.51978,-,2.57301
17025,1.46896,-,2.57248
17026,1.41896,-,2.57230
17027,1.51935,-,2.17166
17028,1.46922,-,2.62261
17029,1.46957,-,2.57175
17030,1.46896,-,2.52251
17031,1.46925,-,2.27177
17032,1.41893,-,2.57225
17033,1.46927,-,2.47231
17034,1.46905,-,2.52284
17035,1.51940,-,2.32152
17036,1.46957,-,2.62276
17037,1.46939,-,2.47251
17038,1.46914,-,2.27111
17039,1.46960,-,2.17149
17040,1.46917,-,2.47270
17041,1.51990,-,2.42225
17042,1.46896,-,2.52252
17043,1.46929,-,2.17138
17044,1.46912,-,2.52220
17045,1.46958,-,2.47211
17046,1.46925,-,2.27169
17047,1.51963,-,2.22159
17048,1.46969,-,2.52216
17049,1.46938,-,2.42266
17050,1.46894,-,2.37192
17051,1.46932,-,2.27194
17052,1.46904,-,2.57227
17053,1.51955,-,2.52199
17054,1.46906,-,2.27134
17055,1.46939,-,2.12121
17056,1.46935,-,2.52208
17057,1.46889,-,2.47171
17058,1.46906,-,2.57236
17059,1.46944,-,2.32205
17060,1.51894,-,2.47200
17061,1.51992,-,2.42163
17062,1.51934,-,2.47257
17063,1.51951,-,2.22166
17064,1.52013,-,2.57266
17065,1.51908,-,2.47248
17066,1.46899,-,2.57269
17067,1.51910,-,2.22184
17068,1.46906,-,2.52235
17069,1.56948,-,2.52223
17070,1.46910,-,2.62277
17071,1.46922,-,2.17132
17072,1.46905,-,2.57259
17073,1.46951,-,2.17152
17074,1.46923,-,2.52243
17075,1.46912,-,2.42210
17076,1.46909,-,2.52280
17077,1.46937,-,2.22082
17078,1.41915,-,2.52247
17079,1.51923,-,2.42213
17080,1.46923,-,2.52243
17081,1.51954,-,2.22177
17082,1.46940,-,2.27184
17083,1.46906,-,2.62259
17084,1.51949,-,2.42235
17085,1.46922,-,2.52255
17086,1.51959,-,2.27199
17087,1.46935,-,2.27145
17088,1.51907,-,2.22106
17089,1.46942,-,2.52220
17090,1.46941,-,2.27223
17091,1.46925,-,2.57252
17092,1.51983,-,2.22200
17093,1.46976,-,2.52204
17094,1.51969,-,2.27154
17095,1.46905,-,2.57245
17096,1.51976,-,2.57233
17097,1.46911,-,2.72283
17098,1.51992,-,2.47269
17099,1.46907,-,2.57268
17100,1.51950,-,2.47241
17101,1.46921,-,2.52261
17102,1.51996,-,2.17186
17103,1.56967,-,2.32203
17104,1.46937,-,2.62268
17105,1.51960,-,2.27145
17106,1.46930,-,2.57234
17107,1.51960,-,2.27133
17108,1.46961,-,2.32221
17109,1.51955,-,2.32148
17110,1.46884,-,2.57233
17111,1.46942,-,2.47233
17112,1.46913,-,2.52209
17113,1.51954,-,2.32184
17114,1.46915,-,2.52200
17115,1.51921,-,2.42207
17116,1.46912,-,2.32216
17117,1.46952,-,2.57250
17118,1.51962,-,2.32165
17119,1.46912,-,2.57245
17120,1.51979,-,2.52258
17121,1.51900,-,2.37198
17122,1.51958,-,2.32218
17123,1.46897,-,2.62247
17124,1.51952,-,2.22175
17125,1.46920,-,2.62303
17126,1.51943,-,2.27184
17127,1.46968,-,2.57255
17128,1.51949,-,2.57242
17129,1.46903,-,2.37155
17130,1.46927,-,2.67268
17131,1.51973,-,2.27171
17132,1.46913,-,2.57228
17133,1.51956,-,2.32162
17134,1.46907,-,2.32216
17135,1.51969,-,2.17161
17136,1.46909,-,2.57241
17137,1.51923,-,2.37245
17138,1.46915,-,2.57260
17139,1.51946,-,2.27208
17140,1.46879,-,2.57256
17141,1.51972,-,2.27192
17142,1.46931,-,2.32164
17143,1.46923,-,2.57249
17144,1.51975,-,2.37205
17145,1.46912,-,2.62275
17146,1.51986,-,2.52301
17147,1.46898,-,2.32176
17148,1.51948,-,2.22179
17149,1.51981,-,2.67298
17150,1.51935,-,2.57258
17151,1.51981,-,2.52228
17152,1.51972,-,2.27171
17153,1.46903,-,2.57263
17154,1.51941,-,2.52242
17155,1.51913,-,2.27170
17156,1.46891,-,2.57273
17157,1.51946,-,2.52200
17158,1.51922,-,2.62230
17159,1.51939,-,2.42287
17160,1.46904,-,2.32199
17161,1.46915,-,2.67229
17162,1.51942,-,2.52255
17163,1.51941,-,2.27187
17164,1.51942,-,2.27237
17165,1.46931,-,2.57254
17166,1.51979,-,2.47191
17167,1.51937,-,2.47209
17168,1.51955,-,2.32127
17169,1.46920,-,2.32143
17170,1.46922,-,2.42210
17171,1.51940,-,2.52248
17172,1.51961,-,2.32185
17173,1.51924,-,2.32176
17174,1.51996,-,2.32188
17175,1.46918,-,2.52235
17176,1.51943,-,2.52231
17177,1.51916,-,2.32162
17178,1.51895,-,2.32204
17179,1.51948,-,2.62249
17180,1.51931,-,2.52233
17181,1.51922,-,2.27150
17182,1.46924,-,2.62242
17183,1.51983,-,2.27159
17184,1.46920,-,2.67256
17185,1.51960,-,2.27173
17186,1.46926,-,2.32187
17187,1.51929,-,2.22158
17188,1.51929,-,2.67295
17189,1.51915,-,2.37210
17190,1.51922,-,2.32191
17191,1.46935,-,2.52248
17192,1.51963,-,2.42230
17193,1.51951,-,2.67261
17194,1.51973,-,2.47257
17195,1.51930,-,2.32194
17196,1.51960,-,2.27181
17197,1.51932,-,2.62296
17198,1.46927,-,2.42209
17199,1.51984,-,2.27161
17200,1.51986,-,2.32123
17201,1.51919,-,2.57252
17202,1.51954,-,2.32228
17203,1.46931,-,2.62232
17204,1.51945,-,2.57256
17205,1.46906,-,2.67273
17206,1.51921,-,2.32186
17207,1.52019,-,2.22165
17208,1.51924,-,2.67292
17209,1.46912,-,2.62263
17210,1.51948,-,2.37208
17211,1.51968,-,2.42195
17212,1.46917,-,2.32134
17213,1.46915,-,2.67251
17214,1.51985,-,2.52276
17215,1.51954,-,2.62247
17216,1.51988,-,2.52250
17217,1.46913,-,2.37172
17218,1.46884,-,2.62276
17219,1.51968,-,2.32213
17220,1.46896,-,2.67246
17221,1.51948,-,2.47273
17222,1.51941,-,2.62264
17223,1.51908,-,2.62234
17224,1.51934,-,2.52235
17225,1.46935,-,2.57210
17226,1.51940,-,2.37205
17227,1.46929,-,2.62272
17228,1.51923,-,2.42210
17229,1.51935,-,2.32167
17230,1.51944,-,2.32161
17231,1.46932,-,2.62222
17232,1.51947,-,2.37169
17233,1.46906,-,2.67280
17234,1.51930,-,2.52255
17235,1.51935,-,2.32168
17236,1.46907,-,2.62280
17237,1.51936,-,2.27181
17238,1.51930,-,2.62268
17239,1.51959,-,2.47206
17240,1.46913,-,2.32194
17241,1.51973,-,2.37222
17242,1.51926,-,2.67275
17243,1.56972,-,2.52247
17244,1.51911,-,2.67273
17245,1.51954,-,2.52262
17246,1.51954,-,2.57282
17247,1.51949,-,2.17171
17248,1.46946,-,2.62264
17249,1.51959,-,2.27186
17250,1.46910,-,2.67259
17251,1.51948,-,2.32208
17252,1.46900,-,2.72353
17253,1.51929,-,2.37192
17254,1.46919,-,2.72262
17255,1.51971,-,2.22176
17256,1.46914,-,2.62290
17257,1.51955,-,2.32167
17258,1.51902,-,2.37180
17259,1.51884,-,2.67318
17260,1.56955,-,2.52226
17261,1.51900,-,2.67222
17262,1.51935,-,2.62248
17263,1.51965,-,2.27156
17264,1.46928,-,2.37197
17265,1.51907,-,2.62269
17266,1.51953,-,2.52260
17267,1.51934,-,2.72281
17268,1.51954,-,2.62240
17269,1.51962,-,2.32170
17270,1.51920,-,2.57242
17271,1.51939,-,2.42236
17272,1.51948,-,2.67242
17273,1.51956,-,2.37197
17274,1.46919,-,2.72286
17275,1.56958,-,2.67274
17276,1.51987,-,2.37177
17277,1.51966,-,2.32166
17278,1.56991,-,2.32248
17279,1.51967,-,2.57250
17280,1.56961,-,2.32176
17281,1.51878,-,2.42186
17282,1.51924,-,2.67304
17283,1.57011,-,2.32209
17284,1.51926,-,2.62269
17285,1.56978,-,2.52232
17286,1.51946,-,2.37180
17287,1.51956,-,2.57247
17288,1.51994,-,2.57284
17289,1.51926,-,2.62234
17290,1.57024,-,2.62310
17291,1.51954,-,2.37215
17292,1.46908,-,2.72274
17293,1.56974,-,2.37224
17294,1.51946,-,2.72313
17295,1.56967,-,2.62252
17296,1.51967,-,2.57234
17297,1.46936,-,2.67285
17298,1.56949,-,2.62306
17299,1.46912,-,2.47216
17300,1.51942,-,2.32222
17301,1.51922,-,2.37191
17302,1.51973,-,2.37210
17303,1.56950,-,2.62272
17304,1.52003,-,2.62274
17305,1.51919,-,2.62262
17306,1.56995,-,2.57305
17307,1.51968,-,2.72306
17308,1.51942,-,2.47211
17309,1.56981,-,2.42251
17310,1.51933,-,2.72236
17311,1.51962,-,2.67277
17312,1.51933,-,2.67283
17313,1.51942,-,2.72304
17314,1.56969,-,2.62258
17315,1.51935,-,2.67322
17316,1.51896,-,2.72290
17317,1.46925,-,2.47222
17318,1.51970,-,2.62274
17319,1.51928,-,2.62243
17320,1.56987,-,2.67286
17321,1.56962,-,2.47205
17322,1.46911,-,2.72255
17323,1.51967,-,2.62288
17324,1.57006,-,2.37203
17325,1.51924,-,2.72300
17326,1.51935,-,2.42211
17327,1.51962,-,2.27200
17328,1.51947,-,2.72267
17329,1.51899,-,2.42214
17330,1.56942,-,2.37226
17331,1.51898,-,2.37179
17332,1.51961,-,2.67325
17333,1.51934,-,2.47265
17334,1.51928,-,2.67273
17335,1.51996,-,2.42194
17336,1.56966,-,2.37247
17337,1.46898,-,2.67313
17338,1.57001,-,2.57284
17339,1.56920,-,2.72299
17340,1.51898,-,2.72303
17341,1.56964,-,2.52239
17342,1.51922,-,2.37208
17343,1.51916,-,2.42185
17344,1.51942,-,2.62259
17345,1.51876,-,2.52259
17346,1.56943,-,2.32193
17347,1.51912,-,2.62256
17348,1.56945,-,2.57279
17349,1.51940,-,2.42203
17350,1.57024,-,2.32187
17351,1.51943,-,2.67256
17352,1.51927,-,2.62280
17353,1.51933,-,2.37192
17354,1.56944,-,2.32166
17355,1.51938,-,2.72264
17356,1.51934,-,2.47222
17357,1.56955,-,2.17132
17358,1.51904,-,2.67268
17359,1.51948,-,2.72341
17360,1.51946,-,2.47265
17361,1.57008,-,2.37207
17362,1.51931,-,2.67270
17363,1.56992,-,2.62273
17364,1.51941,-,2.37204
17365,1.56962,-,2.72266
17366,1.51955,-,2.47210
17367,1.56957,-,2.32190
17368,1.56962,-,2.67279
17369,1.51940,-,2.47237
17370,1.51926,-,2.77323
17371,1.46893,-,2.47245
17372,1.51942,-,2.67272
17373,1.56997,-,2.27179
17374,1.56914,-,2.37192
17375,1.51920,-,2.72295
17376,1.51931,-,2.37176
17377,1.56954,-,2.37214
17378,1.51931,-,2.72293
17379,1.51936,-,2.77303
17380,1.51914,-,2.42214
17381,1.56991,-,2.37174
17382,1.56962,-,2.62261
17383,1.56973,-,2.67308
17384,1.56945,-,2.42269
17385,1.51944,-,2.77320
17386,1.51941,-,2.42218
17387,1.57010,-,2.57238
17388,1.51941,-,2.42210
17389,1.56966,-,2.37217
17390,1.51917,-,2.82322
17391,1.52024,-,2.72291
17392,1.51943,-,2.52215
17393,1.56969,-,2.32189
17394,1.51938,-,2.37216
17395,1.56976,-,2.72326
17396,1.52007,-,2.37180
17397,1.57006,-,2.37192
17398,1.51916,-,2.42219
17399,1.56983,-,2.52270
17400,1.51921,-,2.72277
17401,1.51934,-,2.77297
17402,1.51947,-,2.47234
17403,1.56976,-,2.32222
17404,1.51940,-,2.32157
17405,1.56886,-,2.47181
17406,1.56935,-,2.67259
17407,1.51918,-,2.47228
17408,1.56985,-,2.72283
